grupo,ids,n,baseline_sham,L_sham,R_sham,U_sham,impar_L_R,comun_LR_sham,R_uniform,L_uniform,residuo_cuatro,primer_impar_negativo_3muestras_ms,R_sham_entrada_L,R_sham_entrada_R
CB0675|R,511939,1,-0.7497782030653438,-0.038292564987456715,-0.10562360601164782,0.026783522551616177,0.03366552051209555,-0.07195808549955227,-0.132407128563264,-0.06507608753907287,0.17069969355072073,229,0.0,0.10562360601164782
LAL076|L,16735,1,48.29700235529983,0.480968896150879,0.4131034320944519,0.7823933388437692,0.03393273202821358,0.4470361641226654,-0.36928990674931733,-0.3014244426928902,-0.11167898940156172,26,0.0,-0.41310343209445183
PS240|R,36350;519396,2,-22.97309224361986,0.2939331787331194,0.224624287725385,0.45352335339997835,0.03465444550386719,0.2592787332292522,-0.2288990656745933,-0.15959017466685893,-0.06503411305852606,143,0.0,-0.22462428772538523
PVLP047|L,29021,1,-70.00756263458982,0.054106690149369654,-0.015396251162944895,0.00027008813728927986,0.034751470656157274,0.019355219493212755,-0.015666339300234176,0.053836602012080376,-0.038440350849135475,16,-0.02052833488392628,-0.00513208372098157
AOTU007|L,74503,1,-0.2834419047665674,-0.13043238653090405,-0.20726553346944082,-0.24639863104206972,0.03841657346926842,-0.16884896000017247,0.039133097572628804,0.11596624451116562,0.09129928895827519,,0.0,0.20726553346944085
PS161|R,511998,1,-8.575109052038782,0.015133544156033032,-0.06309930488218203,-0.09705915393360784,0.03911642451910753,-0.023982880363074374,0.03395984905142582,0.11219269808964087,-0.049093393207458855,16,0.0,0.063099304882182
AN07B072_f|L,94941,1,-0.5180981675503687,-0.18218334021297902,-0.26079440242050167,-0.29961131465273744,0.03930553110376138,-0.22148887131674033,0.03881691223223574,0.11742797443975844,0.14336642798074317,16,0.0,0.26079440242050167
LT82a|L,11219;522472,2,21.2399136350434,-0.011843573506666682,-0.0909644117313205,-0.07395315782366069,0.039560419112326904,-0.05140399261899364,-0.017011253907659816,0.062109584316993996,0.0288548274143265,16,-0.09096441173132076,0.0
PFL2|L,13490;19715,2,-0.316980745047951,-0.35954566882083133,-0.4434481721038941,-0.44451227256498965,0.04195125164153136,-0.40149692046236274,0.001064100461095473,0.08496660374415821,0.35848156835973594,310,0.0,0.44344817210389403
LAL094|R,31058;49548;54247;101584;143172;148891;151471;570035,8,-52.378891861895816,-0.7523980340982884,-0.8386746073812663,-1.814529396453338,0.043138286641489096,-0.7955363207397775,0.975854789072072,1.0621313623550503,-0.22345675497378392,16,-0.8386746073812655,0.0
DNg01_b|L,28602,1,8.088228173935482,-0.021336209196630065,-0.11013886445220548,-0.1323908919024839,0.04440132762778771,-0.0657375368244178,0.02225202745027842,0.11105468270585382,-0.0009158182536483574,39,-0.1101388644522055,0.0
PVLP201m_a|R,19681,1,-142.28826128548715,0.07308758622282738,-0.01796768875993152,0.058264774644263426,0.04552763749137945,0.02755994873144774,-0.07623246340419494,0.014822811578563945,0.0031448771813675737,26,0.0,0.017967688759931693
PVLP140|L,11338,1,43.489719008142636,0.25297258729252037,0.16164448883904797,0.25205606497157945,0.04566404922673618,0.2073085380657839,-0.09041157613253144,0.000916522320940922,-0.1625610111599889,,0.0,-0.1616444888390483
IN06A020|R,805512,1,-4.4348486646296985,-0.05612281348923044,-0.14983364168916147,-0.12100309915762057,0.04685541409996553,-0.10297822758919598,-0.02883054253154092,0.06488028566839012,0.08495335602077135,31,-0.14983364168916147,0.0
CB1222|L,513202,1,4.766183051264781,0.11632283903050107,0.022524442648555087,0.08567286834305311,0.046899198190972984,0.06942364083952808,-0.06314842569449805,0.03064997068744794,-0.05317441333600303,64,0.022524442648555108,0.0
PS072|R,39912;44944;65132;511817;512038;513339,6,1.726216173094885,-0.08906423811809777,-0.18433738790510698,-0.2225656859115122,0.0476365748935046,-0.13670081301160236,0.03822829800640521,0.13350144779341447,0.05083594011169257,81,0.0,0.184337387905107
AOTU017|R,18720,1,-15.224145844437446,0.00319443738306473,-0.09263079990237481,-0.12566108960232447,0.04791261864271978,-0.044718181259655015,0.03303028969994965,0.12885552698538918,-0.036224727083014385,16,0.0,0.09263079990237465
PS252|R,56356;559017,2,-11.333072512127535,0.03712539298208368,-0.061634992141382454,0.024328493934510573,0.04938019256173307,-0.012254799579649426,-0.08596348607589303,0.012796899047573106,0.04883809309380935,,0.0,0.06163499214138229
AN06B040|L,13758,1,3.458593039079471,0.12819924555308568,0.028213257184817733,0.11008674418737957,0.04999299418413397,0.07820625136895173,-0.08187348700256183,0.018112501365706104,-0.04632575855052383,44,0.0,-0.028213257184817736
LAL127|L,16986;67889,2,-39.82097572011601,-0.06279819448161354,-0.1654538391922923,-0.197903184618002,0.051327822355339385,-0.11412601683695298,0.032449345425709694,0.13510499013638846,0.03034884905590384,16,-0.1654538391922924,0.0
CL248|L,521126,1,-20.59910981664393,0.05981576401804643,-0.04335388035626287,-0.025981918527967527,0.05158482218715465,0.008230941830891786,-0.017371961828295347,0.08579768254601398,-0.042443802189751086,80,-0.04335388035626283,0.0
PS065|R,523821,1,3.1666086303634935,-0.1695558395497395,-0.2763374510985756,-0.2896044644259618,0.05339080577441803,-0.22294664532415742,0.013267013327386288,0.12004862487622237,0.1562888262223532,37,0.0,0.27633745109857555
LAL111|L,13463,1,-1.6379638414585258,-0.06387711664376576,-0.1736941051065766,-0.19372840652566536,0.0549084942314054,-0.11878561087517116,0.020034301419088803,0.1298512898818996,0.04384281522467696,66,-0.17369410510657654,0.0
PS221|L,15685;15877;29327,3,9.622950759582997,-0.05501757870155132,-0.16775287471078537,-0.19929292235539767,0.05636764800461704,-0.11138522670616835,0.03154004764461228,0.1442753436538463,0.02347753105693903,83,-0.16775287471078526,0.0
LAL121|R,529489,1,-39.05222544519713,0.26652567909235825,0.1502913220601156,0.4209394720391778,0.058117178516121304,0.2084085005762368,-0.27064814997906217,-0.15441379294681956,0.004122470886703877,16,0.17176151092584685,0.021470188865730856
SAD084|R,12186,1,28.081642008940406,0.38253604028481225,0.2658852732938298,0.5831507413459929,0.05832538349549119,0.32421065678932115,-0.3172654680521631,-0.2006147010611807,-0.06527057223264913,25,0.26588527329383005,0.0
ALIN3|R,20326;22457,2,-26.616938281765858,-0.19612864735121271,-0.3287355111912244,-0.4739084790840128,0.06630343192000585,-0.2624320792712186,0.14517296789278844,0.2777798317328002,0.05095567945842427,,0.0,0.3287355111912243
IN12B014|R,803110,1,-294.04327359349793,0.29384999371607945,0.15817348830079225,0.9705464499173564,0.06783825270764358,0.22601174100843657,-0.8123729616165641,-0.6766964562012769,0.5185229679004847,16,0.1581734883007922,0.0
CL248|R,11311,1,35.36849198282514,-0.07928594402003065,-0.2176527122077072,-0.14622189261388963,0.06918338409383827,-0.14846932811386906,-0.07143081959381758,0.06693594859385897,0.15071676361384823,16,0.0,0.2176527122077071
DNge124|R,12447,1,3.9626640874526196,0.3113423404673306,0.16424392854006895,0.310336612203131,0.07354920596363083,0.23779313450369982,-0.14609268366306202,0.0010057282641996788,-0.16524965680426865,123,0.16424392854006895,0.0
CB2093|R,27262,1,-30.99185592616696,-0.5732967992054508,-0.7214517325954357,-0.9348686893857837,0.0740774666949926,-0.6473742659004433,0.2134169567903477,0.361571890180333,0.35987984241510296,16,0.0,0.7214517325954359
GNG663|R,15723;520192,2,28.08879055015322,-0.4470095801371916,-0.5955427658895347,-0.9572095409015988,0.07426659287617154,-0.521276173013363,0.3616667750120642,0.5101999607644074,0.08534280512512735,,0.0,0.5955427658895348
PVLP213m|R,15374;525421,2,-308.50490058709426,0.03901155012129648,-0.11310918969646598,-0.09022690882131236,0.07606036990888124,-0.03704881978758626,-0.022882280875153628,0.12923845894260882,-0.016129269246142854,16,0.0,0.11310918969646866
SAD036|L,515757,1,-2.19506703626088,0.16465002632716141,-0.0035134697059822748,0.21728776074060052,0.08408174801657184,0.08056827831058953,-0.2208012304465829,-0.0526377344134392,0.05615120411942145,,-0.0035134697059822765,0.0
AOTU016_b|L,23775;25830;46259,3,1.4126749885927883,0.21573159419132218,0.041814448171282714,0.09726937589858049,0.08695857301001973,0.12877302118130243,-0.055454927727297806,0.11846221829274162,-0.16027666646402436,39,0.041814448171282714,0.0
LAL076|R,24688,1,-28.150719093514105,-0.9389615747443134,-1.120384662670201,-1.3328305750658311,0.09071154396294374,-1.029673118707257,0.21244591239563054,0.39386900032151806,0.7265156623486829,,-1.1203846626702008,0.0
ICL013m_b|R,520198,1,99.39386734833927,-0.29047129798174265,-0.47243664077089,-0.94752163355352,0.09098267139457365,-0.3814539693763161,0.4750849927826301,0.6570503355717774,-0.18461369480088755,123,0.0,0.4724366407708902
PLP060|L,525958,1,-3.5360835133954795,-0.08365791617351612,-0.26750486048865535,-0.2267944566157767,0.09192347215756964,-0.1755813883310858,-0.040710403872878706,0.14313654044226057,0.12436832004639484,108,-0.26750486048865535,0.0
DNae001|L,512071,1,66.3225530673958,2.744464327575304,2.558968841551332,4.165120713487371,0.09274774301198584,2.6517165845633186,-1.6061518719360384,-1.4206563859120664,-1.1383124556392654,20,2.5589688415513323,0.0
AOTU027|L,12391,1,160.6084687310821,8.431389633268031,8.240808105330856,15.264241645943661,0.09529076396858698,8.336098869299445,-7.023433540612807,-6.832852012675633,-1.4079560926552246,16,8.240808105330858,0.0
PS308|R,523372,1,25.50686813922342,-0.027854121813370707,-0.2243992968851542,-0.22272232042512546,0.09827258753589176,-0.12612670934926257,-0.0016769764600287848,0.19486819861175472,0.02953109827339948,44,0.0,0.22439929688515417
LAL302m|L,19309;19816;22524;79407,4,680.2243794368839,2.3350170469396847,2.128183008914517,1.934137935655675,0.10341701901258384,2.2316000279271004,0.19404507325884202,0.40087911128400966,-2.529062120198527,26,2.128183008914518,0.0
CB1792|R,559554,1,22.820329062934917,-0.10987101531172934,-0.3328801705674917,-0.36699346291235574,0.11150457762788119,-0.2213755929396105,0.03411329234486406,0.2571224476006264,0.07575772296686528,79,0.0,0.3328801705674916
LAL127|R,17420;533667,2,5.830264900121892,0.6806134916453969,0.45152500302212983,0.6676704199984124,0.11454424431163344,0.5660692473337634,-0.2161454169762824,0.012943071646984484,-0.46446807466911433,31,0.0,-0.4515250030221299
DNg71|L,575669,1,-6.542215206258531,-0.24923828838754813,-0.48044512922034205,-0.5048900175304257,0.11560342041639694,-0.3648417088039451,0.024444888310083738,0.25565172914287765,0.2247934000774644,16,-0.48044512922034205,0.0
CL322|L,11720,1,-8.698112026046212,-0.01334684900228317,-0.2683103020688307,-0.1982557526094497,0.12748172653327378,-0.14082857553555694,-0.07005454945938105,0.18490890360716652,0.08340139846166421,17,0.0,0.2683103020688308
CB0297|L,514310,1,-8.92536013515963,0.10243930604994632,-0.15599779914251408,-0.11762417184416364,0.1292185525962302,-0.026779246546283865,-0.03837362729835044,0.22006347789410993,-0.06406567875159587,156,0.0,0.15599779914251416
PS060|L,13404,1,-7.950774927474476,-0.14887975798791864,-0.43558935477806254,-0.4564547447522872,0.14335479839507195,-0.2922345563829906,0.020865389974224692,0.3075749867643686,0.12801436801369395,69,-0.4355893547780625,0.0
LAL054|L,524000,1,-28.612874536204988,0.13064319954615883,-0.1614017995076039,-0.3566559317754025,0.14602249952688134,-0.015379299980722494,0.19525413226779867,0.4872991313215614,-0.3258973318139575,16,-0.16140179950760428,0.0
PS239|L,21793;529411,2,3.787237877209772,-0.06184230908504425,-0.35525688822232243,-0.2442740855791493,0.14670728956863907,-0.2085495986536833,-0.11098280264317313,0.18243177649410502,0.1728251117282174,,-0.35525688822232243,0.0
LAL304m|L,14438;14746,2,-18.09973269412798,0.037302531216297063,-0.2581334014507045,-0.10719120289886283,0.1477179663335008,-0.11041543511720368,-0.1509421985518417,0.14449373411515992,0.11363966733554463,,0.0,0.25813340145070446
LAL081|R,13273,1,-298.5359475225353,-2.7934204045328412,-3.089664153794309,-3.5357466120394174,0.14812187463073398,-2.941542279163574,0.4460824582451081,0.7423262075065761,2.3473379462877326,20,0.0,3.0896641537943075
CB2270|L,19115;80808,2,18.395965700214624,0.7306157401658516,0.43345895373911414,0.7327730631018061,0.14857839321336858,0.5820373469524831,-0.2993141093626918,-0.0021573229359546035,-0.43130163080315975,229,0.43345895373911414,0.0
LAL113|L,63923;520641,2,-302.4608759448423,0.50494831047972,0.15310418528340602,0.248792617649614,0.175922062598157,0.32902624788156626,-0.09568843236620794,0.25615569283010603,-0.4092598781135121,16,0.15310418528340497,0.0
LAL060_a|L,42132;71751;72857;513929,4,-58.199574755400384,7.540770707979647,7.168159336276624,8.967910258748718,0.1863056858515113,7.354465022128135,-1.7997509224720938,-1.4271395507690712,-5.741019785507554,247,7.168159336276624,0.0
AOTU005|R,14365,1,-106.64384221650056,-2.8904704580161624,-3.2891580680717882,-2.9579780543788665,0.19934380502781285,-3.0898142630439756,-0.33118001369292077,0.06750759636270467,3.221650471709083,23,0.0,3.289158068071787
PS021|L,47750;72315,2,60.450399425668195,-3.846825452619093,-4.25156713742554,-6.315821499870066,0.2023708424032241,-4.049196295022316,2.064254362444526,2.4689960472509744,1.7825710901745666,298,-4.251567137425539,0.0
LAL051|R,12910,1,650.4854528514637,1.6386274393126297,1.2295983046136094,0.4177849583988235,0.2045145673495101,1.4341128719631224,0.8118133462147858,1.220842480913806,-2.4504407855274155,87,0.0,-1.2295983046136123
AVLP299_a|L,69394,1,45.24742151559086,-1.6280967138442373,-2.0758255353236734,-2.933335526290466,0.22386441073971813,-1.8519611245839558,0.8575099909667921,1.3052388124462286,0.7705867228774452,35,-2.0758255353236734,0.0
LT51|L,11163;11348;11417;11726;12264;14774;14777,7,-310.3397703830589,0.09728817380192484,-0.35164934443365503,-0.08684944910909236,0.22446875911778993,-0.12718058531586643,-0.2647998953245627,0.18413762291101718,0.16751172152263785,16,-0.35164934443365564,0.0
LAL179|L,30801;50397;82205,3,-1230.3172280262274,-3.5996789201868222,-4.066850760154369,-5.143447491788082,0.2335859199837736,-3.8332648401705955,1.076596731633713,1.5437685716012601,2.523082188553109,141,0.0,4.066850760154379
PFL3|R,18327;18803;18851;19009;23159;26488;35322;79549;513266;518378;520811;567101,12,586.3015437189357,8.8549148666109,8.358027114695727,8.58054718441624,0.24844387595758627,8.606470990653316,-0.22252006972051505,0.27436768219465757,-8.632394796890383,31,8.35802711469573,0.0
PS230|L,13291;516911,2,1625.5238543527882,0.8211822414904921,0.32185550636131216,0.8233933090330866,0.24966336756458998,0.5715188739259006,-0.5015378026717745,-0.0022110675425945324,-0.3196444388187176,26,0.32185550636131166,0.0
GNG315|L,13124,1,-18.578629222347487,1.5850347579088497,1.0597280370982083,1.2146167636110268,0.2626533604053207,1.322381397503529,-0.15488872651281843,0.37041799429782307,-1.4301460313960312,16,1.0597280370982085,0.0
LT51|R,11463;11670;13090;14370;14697;14823;15402,7,376.16467633916164,0.8133374951106367,0.2593126182330124,0.46518225635231786,0.2770124384388121,0.5363250566718255,-0.20586963811930542,0.34815523875831883,-0.6074678569913312,35,0.0,-0.2593126182330091
PVLP202m|R,18802;21237;23898,3,-26.508794978355215,0.08431139759235669,-0.5181949059324015,-0.14894187113335744,0.30125315176237916,-0.2169417541700225,-0.36925303479904403,0.2332532687257141,0.2849416372066874,16,0.0,0.5181949059324016
LAL145|L,513401;519895,2,40.97751324479756,0.5835703842101473,-0.021147087524386307,0.4120046852367827,0.30235873586726686,0.2812116483428807,-0.4331517727611691,0.17156569897336477,-0.15041861144897845,200,-0.02114708752438617,0.0
CB0540|L,520341,1,-69.15268288036656,-0.2539824555916991,-0.9074793389205386,-0.7098791448421481,0.32674844166441974,-0.5807308972561194,-0.19760019407839047,0.4558966892504489,0.4515826496700896,38,-0.907479338920538,0.0
GNG515|R,12232,1,-488.3253248739089,2.5789703075639103,1.8550969544602995,2.7791433356409176,0.36193667655180517,2.217033631012104,-0.9240463811806181,-0.20017302807700774,-1.6549239263832918,304,1.855096954460299,0.0
PS304|R,520194,1,46.052818545534535,0.5321879773079805,-0.20319452066986643,-0.7003667539368742,0.36769124898892347,0.16449672831905698,0.49717223326700777,1.2325547312448546,-1.0293602105749884,158,0.0,0.2031945206698669
PVLP209m|L,20713;29390;36963;38471;519881,5,73.07542751818414,2.16779058995847,1.3422289026597904,1.5692031185263806,0.4127808436493396,1.75500974630913,-0.2269742158665902,0.5985874714320888,-1.9408163740918796,53,1.342228902659791,0.0
